,RiderID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,PULocationID,PUBorough,PUZone,DOLocationID,DOBorough,DOZone,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,congestion_surcharge
512,513,2024-01-05 21:54:31,2024-01-05 21:56:55,1.0,0.56,1.0,230,Manhattan,Times Sq/Theatre District,142,Manhattan,Lincoln Square East,1,5.1,1.0,0.5,2.02,0.0,12.12,2.5
513,514,2024-01-05 18:39:29,2024-01-05 18:52:35,1.0,2.61,1.0,141,Manhattan,Lenox Hill West,239,Manhattan,Upper West Side South,1,14.9,2.5,0.5,2.14,0.0,23.54,2.5
514,515,2024-01-05 13:11:30,2024-01-05 13:42:03,1.0,4.5,1.0,186,Manhattan,Penn Station/Madison Sq West,75,Manhattan,East Harlem South,2,28.9,2.5,0.5,0.0,0.0,32.9,2.5
515,516,2024-01-04 21:16:56,2024-01-04 21:37:13,1.0,3.43,1.0,142,Manhattan,Lincoln Square East,113,Manhattan,Greenwich Village North,1,20.5,1.0,0.5,5.1,0.0,30.6,2.5
516,517,2024-01-04 20:52:19,2024-01-04 21:03:31,1.0,2.0,1.0,239,Manhattan,Upper West Side South,141,Manhattan,Lenox Hill West,1,13.5,1.0,0.5,0.0,0.0,18.5,2.5
517,518,2024-01-03 08:43:41,2024-01-03 08:50:24,1.0,0.95,1.0,100,Manhattan,Garment District,246,Manhattan,West Chelsea/Hudson Yards,1,8.6,0.0,0.5,2.52,0.0,15.12,2.5
518,519,2024-01-02 21:03:07,2024-01-02 21:21:52,4.0,6.35,5.0,163,Manhattan,Midtown North,265,,Outside of NYC,2,50.0,0.0,0.0,0.0,12.75,63.75,0.0
519,520,2024-01-02 10:54:31,2024-01-02 11:02:58,1.0,1.03,1.0,262,Manhattan,Yorkville East,237,Manhattan,Upper East Side South,2,9.3,0.0,0.5,0.0,0.0,13.3,2.5
520,521,2024-01-01 16:49:46,2024-01-01 16:54:35,1.0,0.8,1.0,249,Manhattan,West Village,113,Manhattan,Greenwich Village North,2,6.5,0.0,0.5,0.0,0.0,10.5,2.5
521,522,2024-01-01 03:43:58,2024-01-01 03:50:47,2.0,1.84,1.0,127,Manhattan,Inwood,20,Bronx,Belmont,2,10.0,1.0,0.5,0.0,0.0,12.5,0.0
522,523,2024-01-01 00:38:50,2024-01-01 01:07:11,1.0,3.18,1.0,90,Manhattan,Flatiron,141,Manhattan,Lenox Hill West,1,24.7,1.0,0.5,1.0,0.0,30.7,2.5
523,524,2023-05-31 12:33:32,2023-05-31 12:50:18,1.0,1.82,1.0,163,Manhattan,Midtown North,68,Manhattan,East Chelsea,1,15.6,0.0,0.5,3.92,0.0,23.52,2.5
524,525,2023-05-30 14:38:14,2023-05-30 15:08:23,1.0,5.74,1.0,90,Manhattan,Flatiron,24,Manhattan,Bloomingdale,1,33.8,0.0,0.5,7.56,0.0,45.36,2.5
525,526,2023-05-29 20:33:43,2023-05-29 20:39:54,1.0,1.2,1.0,186,Manhattan,Penn Station/Madison Sq West,161,Manhattan,Midtown Center,1,7.9,1.0,0.5,1.94,0.0,14.84,2.5
526,527,2023-05-29 19:53:59,2023-05-29 20:13:41,1.0,3.9,1.0,186,Manhattan,Penn Station/Madison Sq West,263,Manhattan,Yorkville West,1,21.9,0.0,0.5,5.18,0.0,31.08,2.5
527,528,2023-05-29 10:51:45,2023-05-29 10:58:54,3.0,1.3,1.0,209,Manhattan,Seaport,232,Manhattan,Two Bridges/Seward Park,1,9.3,2.5,0.5,1.07,0.0,14.37,2.5
528,529,2023-05-28 19:02:49,2023-05-28 19:03:21,0.0,0.0,1.0,163,Manhattan,Midtown North,163,Manhattan,Midtown North,4,3.0,2.5,0.5,0.0,0.0,7.0,2.5
529,530,2023-05-28 18:59:27,2023-05-28 19:11:01,1.0,1.7,1.0,137,Manhattan,Kips Bay,68,Manhattan,East Chelsea,1,12.1,2.5,0.5,3.2,0.0,19.3,2.5
530,531,2023-05-28 13:15:35,2023-05-28 13:23:22,1.0,4.89,1.0,143,Manhattan,Lincoln Square West,152,Manhattan,Manhattanville,1,19.8,0.0,0.5,2.38,0.0,26.18,2.5
531,532,2023-05-28 01:36:27,2023-05-28 01:41:28,3.0,1.54,1.0,79,Manhattan,East Village,170,Manhattan,Murray Hill,1,8.6,1.0,0.5,2.72,0.0,16.32,2.5
532,533,2023-05-27 23:44:37,2023-05-27 23:53:44,1.0,1.8,1.0,249,Manhattan,West Village,231,Manhattan,TriBeCa/Civic Center,1,11.4,1.0,0.5,1.0,0.0,17.4,2.5
533,534,2023-05-27 20:57:01,2023-05-27 21:08:06,4.0,1.64,1.0,114,Manhattan,Greenwich Village South,234,Manhattan,Union Sq,1,12.1,1.0,0.5,2.0,0.0,19.1,2.5
534,535,2023-05-27 00:44:15,2023-05-27 00:59:19,1.0,3.02,1.0,148,Manhattan,Lower East Side,255,Brooklyn,Williamsburg (North Side),1,17.7,1.0,0.5,4.54,0.0,27.24,2.5
535,536,2023-05-26 21:44:25,2023-05-26 21:55:12,1.0,1.37,1.0,232,Manhattan,Two Bridges/Seward Park,4,Manhattan,Alphabet City,4,-11.4,-1.0,-0.5,0.0,0.0,-16.4,-2.5
536,537,2023-05-26 20:57:17,2023-05-26 21:13:36,2.0,2.6,1.0,79,Manhattan,East Village,264,Unknown,,1,17.0,3.5,0.5,4.4,0.0,26.4,2.5
537,538,2023-05-26 18:53:39,2023-05-26 19:05:40,1.0,2.21,1.0,163,Manhattan,Midtown North,262,Manhattan,Yorkville East,1,13.5,2.5,0.5,4.0,0.0,24.0,2.5
538,539,2023-05-26 15:39:43,2023-05-26 15:47:27,1.0,1.17,1.0,239,Manhattan,Upper West Side South,163,Manhattan,Midtown North,1,9.3,0.0,0.5,3.32,0.0,16.62,2.5
539,540,2023-05-26 13:13:48,2023-05-26 13:22:28,1.0,1.39,1.0,143,Manhattan,Lincoln Square West,163,Manhattan,Midtown North,1,10.0,0.0,0.5,2.1,0.0,16.1,2.5
540,541,2023-05-25 18:46:25,2023-05-25 19:18:42,1.0,7.47,4.0,132,Queens,JFK Airport,265,,Outside of NYC,1,40.1,2.5,0.5,8.82,0.0,54.67,0.0
541,542,2023-05-25 11:21:13,2023-05-25 11:26:30,1.0,0.7,1.0,263,Manhattan,Yorkville West,75,Manhattan,East Harlem South,2,7.2,2.5,0.5,0.0,0.0,11.2,2.5
542,543,2023-05-25 08:23:48,2023-05-25 08:32:18,1.0,0.87,1.0,100,Manhattan,Garment District,170,Manhattan,Murray Hill,1,8.6,0.0,0.5,1.26,0.0,13.86,2.5
543,544,2023-05-24 12:31:39,2023-05-24 12:38:47,1.0,1.38,1.0,75,Manhattan,East Harlem South,74,Manhattan,East Harlem North,2,9.3,0.0,0.5,0.0,0.0,10.8,0.0
544,545,2023-05-23 22:35:12,2023-05-23 22:53:07,1.0,3.63,1.0,186,Manhattan,Penn Station/Madison Sq West,236,Manhattan,Upper East Side North,1,19.8,1.0,0.5,4.96,0.0,29.76,2.5
545,546,2023-05-22 18:37:49,2023-05-22 18:38:31,1.0,0.0,1.0,163,Manhattan,Midtown North,163,Manhattan,Midtown North,3,3.0,5.0,0.5,0.0,0.0,9.5,2.5
546,547,2023-05-22 16:06:20,2023-05-22 17:05:36,1.0,21.25,2.0,132,Queens,JFK Airport,87,Manhattan,Financial District North,1,70.0,5.0,0.5,17.11,6.55,104.41,2.5
547,548,2023-05-22 10:08:50,2023-05-22 10:23:52,1.0,2.82,1.0,43,Manhattan,Central Park,48,Manhattan,Clinton East,1,17.0,0.0,0.5,1.0,0.0,22.0,2.5
548,549,2023-05-21 19:54:32,2023-05-21 20:04:13,1.0,0.99,1.0,114,Manhattan,Greenwich Village South,148,Manhattan,Lower East Side,1,10.0,0.0,0.5,3.0,0.0,17.0,2.5
549,550,2023-05-21 16:31:04,2023-05-21 16:38:49,2.0,0.8,1.0,90,Manhattan,Flatiron,246,Manhattan,West Chelsea/Hudson Yards,1,7.2,2.5,0.5,0.0,0.0,11.2,2.5
550,551,2023-05-21 14:01:30,2023-05-21 14:20:33,2.0,2.21,1.0,231,Manhattan,TriBeCa/Civic Center,234,Manhattan,Union Sq,1,18.4,0.0,0.5,2.24,0.0,24.64,2.5
551,552,2023-05-21 13:23:52,2023-05-21 13:49:00,1.0,2.49,1.0,233,Manhattan,UN/Turtle Bay South,113,Manhattan,Greenwich Village North,1,21.9,0.0,0.5,5.18,0.0,31.08,2.5
552,553,2023-05-20 19:06:02,2023-05-20 19:20:13,1.0,3.0,1.0,237,Manhattan,Upper East Side South,151,Manhattan,Manhattan Valley,1,14.2,2.5,0.5,3.6,0.0,21.8,2.5
553,554,2023-05-20 16:47:57,2023-05-20 16:58:51,1.0,1.6,1.0,236,Manhattan,Upper East Side North,140,Manhattan,Lenox Hill East,1,11.4,2.5,0.5,1.5,0.0,16.9,2.5
554,555,2023-05-20 16:32:19,2023-05-20 16:43:53,1.0,1.35,1.0,68,Manhattan,East Chelsea,90,Manhattan,Flatiron,1,12.1,0.0,0.5,4.03,0.0,20.13,2.5
555,556,2023-05-20 01:25:58,2023-05-20 01:32:02,1.0,1.08,1.0,249,Manhattan,West Village,211,Manhattan,SoHo,1,7.9,1.0,0.5,2.58,0.0,15.48,2.5
556,557,2023-05-19 16:45:42,2023-05-19 17:02:58,1.0,1.96,1.0,261,Manhattan,World Trade Center,211,Manhattan,SoHo,1,17.0,2.5,0.5,4.7,0.0,28.2,2.5
557,558,2023-05-18 17:02:55,2023-05-18 17:07:43,1.0,0.5,1.0,249,Manhattan,West Village,158,Manhattan,Meatpacking/West Village West,3,6.5,5.0,0.5,0.0,0.0,13.0,2.5
558,559,2023-05-18 15:19:11,2023-05-18 15:22:39,1.0,0.79,1.0,164,Manhattan,Midtown South,234,Manhattan,Union Sq,1,5.8,0.0,0.5,1.0,0.0,10.8,2.5
559,560,2023-05-17 19:44:42,2023-05-17 20:29:12,1.0,22.04,2.0,132,Queens,JFK Airport,142,Manhattan,Lincoln Square East,1,70.0,5.0,0.5,17.11,6.55,104.41,2.5
560,561,2023-05-17 18:21:45,2023-05-17 18:46:55,1.0,1.9,1.0,162,Manhattan,Midtown East,142,Manhattan,Lincoln Square East,1,19.8,5.0,0.5,5.25,0.0,31.55,2.5
561,562,2023-05-17 17:59:45,2023-05-17 18:05:14,1.0,0.48,1.0,234,Manhattan,Union Sq,186,Manhattan,Penn Station/Madison Sq West,1,6.5,2.5,0.5,2.5,0.0,15.5,2.5
562,563,2023-05-16 23:30:29,2023-05-16 23:37:00,1.0,1.0,5.0,80,Brooklyn,East Williamsburg,17,Brooklyn,Bedford,1,50.0,0.0,0.0,0.0,0.0,51.0,0.0
563,564,2023-05-16 22:35:25,2023-05-16 22:45:26,1.0,1.4,1.0,237,Manhattan,Upper East Side South,230,Manhattan,Times Sq/Theatre District,1,11.4,1.0,0.5,3.28,0.0,19.68,2.5
564,565,2023-05-16 20:59:02,2023-05-16 21:03:57,1.0,0.67,1.0,234,Manhattan,Union Sq,186,Manhattan,Penn Station/Madison Sq West,2,6.5,1.0,0.5,0.0,0.0,11.5,2.5
565,566,2023-05-16 10:04:02,2023-05-16 10:37:23,1.0,6.7,1.0,166,Manhattan,Morningside Heights,234,Manhattan,Union Sq,1,35.9,2.5,0.5,9.98,0.0,49.88,2.5
566,567,2023-05-15 21:30:11,2023-05-15 21:44:50,1.0,2.62,1.0,107,Manhattan,Gramercy,50,Manhattan,Clinton West,1,15.6,1.0,0.5,4.12,0.0,24.72,2.5
567,568,2023-05-15 11:23:55,2023-05-15 11:44:11,2.0,2.1,1.0,249,Manhattan,West Village,249,Manhattan,West Village,1,17.7,2.5,0.5,4.3,0.0,26.0,2.5
568,569,2023-05-14 02:33:58,2023-05-14 02:44:24,1.0,2.8,1.0,262,Manhattan,Yorkville East,161,Manhattan,Midtown Center,1,13.5,3.5,0.5,3.7,0.0,22.2,2.5
569,570,2023-05-13 18:27:30,2023-05-13 18:38:38,1.0,1.0,1.0,43,Manhattan,Central Park,48,Manhattan,Clinton East,1,10.7,2.5,0.5,2.0,0.0,16.7,2.5
570,571,2023-05-13 15:27:35,2023-05-13 15:35:08,1.0,3.45,1.0,132,Queens,JFK Airport,218,Queens,Springfield Gardens North,2,16.3,0.0,0.5,0.0,0.0,19.55,0.0
571,572,2023-05-13 12:54:08,2023-05-13 13:03:43,1.0,1.2,1.0,114,Manhattan,Greenwich Village South,107,Manhattan,Gramercy,1,10.0,2.5,0.5,2.1,0.0,16.1,2.5
572,573,2023-05-13 00:30:38,2023-05-13 00:38:40,1.0,1.38,1.0,148,Manhattan,Lower East Side,249,Manhattan,West Village,1,10.0,1.0,0.5,3.0,0.0,18.0,2.5
573,574,2023-05-11 21:04:29,2023-05-11 21:18:59,1.0,2.0,1.0,161,Manhattan,Midtown Center,68,Manhattan,East Chelsea,1,14.9,3.5,0.5,3.95,0.0,23.85,2.5
574,575,2023-05-10 23:59:47,2023-05-11 00:11:54,1.0,2.3,1.0,141,Manhattan,Lenox Hill West,100,Manhattan,Garment District,1,12.8,3.5,0.5,5.3,0.0,23.1,2.5
575,576,2023-05-10 20:41:10,2023-05-10 20:52:31,1.0,1.16,1.0,163,Manhattan,Midtown North,186,Manhattan,Penn Station/Madison Sq West,1,11.4,1.0,0.5,3.28,0.0,19.68,2.5
576,577,2023-05-10 19:54:24,2023-05-10 20:00:40,1.0,0.88,1.0,237,Manhattan,Upper East Side South,237,Manhattan,Upper East Side South,2,7.9,2.5,0.5,0.0,0.0,14.4,2.5
577,578,2023-05-10 14:47:55,2023-05-10 14:57:44,1.0,1.16,1.0,163,Manhattan,Midtown North,142,Manhattan,Lincoln Square East,2,10.7,0.0,0.5,0.0,0.0,14.7,2.5
578,579,2023-05-09 22:59:13,2023-05-09 23:08:52,2.0,1.32,1.0,249,Manhattan,West Village,125,Manhattan,Hudson Sq,2,10.7,1.0,0.5,0.0,0.0,15.7,2.5
579,580,2023-05-09 14:10:16,2023-05-09 14:32:08,1.0,4.16,1.0,68,Manhattan,East Chelsea,43,Manhattan,Central Park,1,23.3,0.0,0.5,5.46,0.0,32.76,2.5
580,581,2023-05-09 09:51:16,2023-05-09 09:52:01,4.0,0.27,1.0,262,Manhattan,Yorkville East,263,Manhattan,Yorkville West,1,3.7,0.0,0.5,1.54,0.0,9.24,2.5
581,582,2023-05-08 15:41:19,2023-05-08 15:50:27,1.0,1.5,1.0,229,Manhattan,Sutton Place/Turtle Bay North,262,Manhattan,Yorkville East,1,10.0,2.5,0.5,2.1,0.0,16.1,2.5
582,583,2023-05-08 13:27:14,2023-05-08 13:52:21,1.0,3.72,1.0,141,Manhattan,Lenox Hill West,249,Manhattan,West Village,1,24.0,0.0,0.5,8.4,0.0,36.4,2.5
583,584,2023-05-06 22:51:59,2023-05-06 23:33:54,1.0,6.15,1.0,234,Manhattan,Union Sq,181,Brooklyn,Park Slope,1,38.7,1.0,0.5,8.74,0.0,52.44,2.5
584,585,2023-05-06 16:50:17,2023-05-06 17:02:55,2.0,2.31,1.0,236,Manhattan,Upper East Side North,151,Manhattan,Manhattan Valley,1,14.9,0.0,0.5,3.78,0.0,22.68,2.5
585,586,2023-05-06 15:04:08,2023-05-06 15:16:49,5.0,2.4,1.0,43,Manhattan,Central Park,75,Manhattan,East Harlem South,1,14.9,0.0,0.5,2.0,0.0,20.9,2.5
586,587,2023-05-05 18:15:15,2023-05-05 18:36:08,2.0,2.02,1.0,68,Manhattan,East Chelsea,79,Manhattan,East Village,1,19.1,2.5,0.5,5.12,0.0,30.72,2.5
587,588,2023-05-05 05:58:53,2023-05-05 06:02:41,1.0,0.95,1.0,163,Manhattan,Midtown North,48,Manhattan,Clinton East,1,6.5,1.0,0.5,3.45,0.0,14.95,2.5
588,589,2023-05-04 22:27:44,2023-05-04 22:34:44,1.0,1.01,1.0,163,Manhattan,Midtown North,229,Manhattan,Sutton Place/Turtle Bay North,1,8.6,1.0,0.5,2.0,0.0,15.6,2.5
589,590,2023-05-04 21:42:53,2023-05-04 22:05:58,1.0,9.79,1.0,138,Queens,LaGuardia Airport,189,Brooklyn,Prospect Heights,1,40.8,6.0,0.5,5.0,0.0,55.05,0.0
590,591,2023-05-04 21:39:33,2023-05-04 21:43:29,1.0,0.72,1.0,236,Manhattan,Upper East Side North,262,Manhattan,Yorkville East,2,5.8,1.0,0.5,0.0,0.0,10.8,2.5
591,592,2023-05-04 18:43:00,2023-05-04 18:51:57,1.0,1.6,1.0,137,Manhattan,Kips Bay,113,Manhattan,Greenwich Village North,2,10.7,2.5,0.5,0.0,0.0,17.2,2.5
592,593,2023-05-04 17:55:58,2023-05-04 18:14:30,1.0,1.21,1.0,90,Manhattan,Flatiron,246,Manhattan,West Chelsea/Hudson Yards,1,16.3,2.5,0.5,5.7,0.0,28.5,2.5
593,594,2023-05-04 16:26:44,2023-05-04 16:32:28,1.0,0.98,1.0,237,Manhattan,Upper East Side South,263,Manhattan,Yorkville West,1,7.9,2.5,0.5,1.0,0.0,15.4,2.5
594,595,2023-05-04 14:09:34,2023-05-04 14:33:15,1.0,1.74,1.0,237,Manhattan,Upper East Side South,143,Manhattan,Lincoln Square West,2,20.5,0.0,0.5,0.0,0.0,24.5,2.5
595,596,2023-05-04 13:02:26,2023-05-04 13:11:44,2.0,1.15,1.0,261,Manhattan,World Trade Center,13,Manhattan,Battery Park City,1,10.0,0.0,0.5,2.8,0.0,16.8,2.5
596,597,2023-05-04 13:00:17,2023-05-04 13:09:38,1.0,1.35,1.0,262,Manhattan,Yorkville East,239,Manhattan,Upper West Side South,1,10.7,0.0,0.5,2.94,0.0,17.64,2.5
597,598,2023-05-03 16:22:12,2023-05-03 16:37:35,2.0,1.5,1.0,237,Manhattan,Upper East Side South,263,Manhattan,Yorkville West,1,14.2,5.0,0.5,4.1,0.0,24.8,2.5
598,599,2023-05-03 16:12:29,2023-05-03 16:28:15,1.0,2.2,1.0,141,Manhattan,Lenox Hill West,74,Manhattan,East Harlem North,1,16.3,5.0,0.5,1.0,0.0,23.8,2.5
599,600,2023-05-03 15:31:12,2023-05-03 15:54:14,1.0,3.37,1.0,48,Manhattan,Clinton East,141,Manhattan,Lenox Hill West,1,21.9,0.0,0.5,5.18,0.0,31.08,2.5
600,601,2023-05-03 14:24:49,2023-05-03 14:37:55,1.0,2.04,1.0,231,Manhattan,TriBeCa/Civic Center,164,Manhattan,Midtown South,1,13.5,0.0,0.5,3.5,0.0,21.0,2.5
601,602,2023-05-03 11:09:50,2023-05-03 11:29:30,1.0,6.58,1.0,162,Manhattan,Midtown East,231,Manhattan,TriBeCa/Civic Center,1,31.0,0.0,0.5,7.0,0.0,42.0,2.5
602,603,2023-05-02 18:56:00,2023-05-02 19:00:50,5.0,1.23,1.0,246,Manhattan,West Chelsea/Hudson Yards,48,Manhattan,Clinton East,1,7.9,2.5,0.5,1.0,0.0,15.4,2.5
603,604,2023-05-01 17:05:58,2023-05-01 17:14:16,1.0,1.35,1.0,142,Manhattan,Lincoln Square East,237,Manhattan,Upper East Side South,1,10.0,2.5,0.5,2.0,0.0,18.5,2.5
604,605,2023-05-01 11:48:02,2023-05-01 11:56:08,1.0,1.25,1.0,238,Manhattan,Upper West Side North,143,Manhattan,Lincoln Square West,1,9.3,0.0,0.5,2.66,0.0,15.96,2.5
605,606,2023-05-01 06:36:13,2023-05-01 06:40:37,1.0,0.54,1.0,100,Manhattan,Garment District,230,Manhattan,Times Sq/Theatre District,1,6.5,0.0,0.5,1.0,0.0,11.5,2.5
606,607,2023-04-30 21:06:26,2023-04-30 21:26:04,1.0,6.07,1.0,138,Queens,LaGuardia Airport,237,Manhattan,Upper East Side South,1,27.5,6.0,0.5,4.0,0.0,43.25,2.5
607,608,2023-04-30 18:56:44,2023-04-30 19:38:02,0.0,12.1,1.0,132,Queens,JFK Airport,138,Queens,LaGuardia Airport,1,51.3,6.75,0.5,1.0,0.0,60.55,0.0
608,609,2023-04-30 15:55:08,2023-04-30 16:14:19,1.0,1.9,1.0,236,Manhattan,Upper East Side North,163,Manhattan,Midtown North,1,17.7,2.5,0.5,4.34,0.0,26.04,2.5
609,610,2023-04-30 11:02:15,2023-04-30 11:20:19,0.0,3.7,1.0,234,Manhattan,Union Sq,236,Manhattan,Upper East Side North,1,20.5,2.5,0.5,4.9,0.0,29.4,2.5
610,611,2023-04-30 08:46:47,2023-04-30 08:56:05,1.0,1.65,1.0,186,Manhattan,Penn Station/Madison Sq West,114,Manhattan,Greenwich Village South,2,10.7,0.0,0.5,0.0,0.0,14.7,2.5
611,612,2023-04-29 09:02:58,2023-04-29 09:32:55,1.0,9.76,1.0,132,Queens,JFK Airport,36,Brooklyn,Bushwick North,2,42.2,0.0,0.5,0.0,0.0,43.7,0.0
612,613,2023-04-28 22:21:38,2023-04-28 22:24:45,3.0,0.59,1.0,231,Manhattan,TriBeCa/Civic Center,249,Manhattan,West Village,1,5.8,1.0,0.5,2.16,0.0,12.96,2.5
613,614,2023-04-27 21:27:22,2023-04-27 21:53:24,3.0,10.5,1.0,138,Queens,LaGuardia Airport,125,Manhattan,Hudson Sq,2,43.6,1.0,0.5,0.0,6.55,55.15,2.5
614,615,2023-04-27 18:49:00,2023-04-27 19:46:15,1.0,29.2,2.0,249,Manhattan,West Village,132,Queens,JFK Airport,1,70.0,7.5,0.5,15.0,6.55,100.55,2.5
615,616,2023-04-27 15:27:15,2023-04-27 16:27:46,1.0,24.29,1.0,132,Queens,JFK Airport,227,Brooklyn,Sunset Park East,1,93.3,0.0,0.5,10.0,0.0,106.55,0.0
616,617,2023-04-26 18:37:52,2023-04-26 18:42:39,2.0,0.73,1.0,238,Manhattan,Upper West Side North,151,Manhattan,Manhattan Valley,1,7.2,2.5,0.5,2.74,0.0,16.44,2.5
617,618,2023-04-25 22:12:32,2023-04-25 22:29:34,1.0,6.43,1.0,233,Manhattan,UN/Turtle Bay South,13,Manhattan,Battery Park City,1,28.2,1.0,0.5,4.98,0.0,38.18,2.5
618,619,2023-04-25 20:57:44,2023-04-25 21:08:09,1.0,1.4,1.0,230,Manhattan,Times Sq/Theatre District,229,Manhattan,Sutton Place/Turtle Bay North,1,10.0,3.5,0.5,3.0,0.0,18.0,2.5
619,620,2023-04-25 19:50:38,2023-04-25 19:53:53,1.0,0.52,1.0,230,Manhattan,Times Sq/Theatre District,48,Manhattan,Clinton East,1,5.8,2.5,0.5,2.0,0.0,14.3,2.5
620,621,2023-04-25 18:58:08,2023-04-25 19:03:00,1.0,0.83,1.0,162,Manhattan,Midtown East,107,Manhattan,Gramercy,1,7.2,2.5,0.5,2.74,0.0,16.44,2.5
621,622,2023-04-25 17:31:27,2023-04-25 17:59:13,5.0,3.12,1.0,170,Manhattan,Murray Hill,231,Manhattan,TriBeCa/Civic Center,1,25.4,2.5,0.5,7.98,0.0,39.88,2.5
622,623,2023-04-24 21:05:32,2023-04-24 21:31:34,1.0,4.41,1.0,170,Manhattan,Murray Hill,151,Manhattan,Manhattan Valley,1,26.1,1.0,0.5,6.22,0.0,37.32,2.5
623,624,2023-04-24 09:26:07,2023-04-24 10:19:52,1.0,18.26,1.0,138,Queens,LaGuardia Airport,89,Brooklyn,Flatbush/Ditmas Park,1,77.9,5.0,0.5,17.23,0.0,103.38,0.0
624,625,2023-04-23 17:14:32,2023-04-23 17:39:08,1.0,3.69,1.0,162,Manhattan,Midtown East,145,Queens,Long Island City/Hunters Point,1,24.7,0.0,0.5,5.74,0.0,34.44,2.5
625,626,2023-04-23 01:19:20,2023-04-23 01:28:27,1.0,1.04,1.0,48,Manhattan,Clinton East,170,Manhattan,Murray Hill,1,10.0,1.0,0.5,3.75,0.0,18.75,2.5
626,627,2023-04-22 21:53:03,2023-04-22 22:04:03,1.0,1.02,1.0,113,Manhattan,Greenwich Village North,79,Manhattan,East Village,1,11.4,1.0,0.5,2.0,0.0,18.4,2.5
627,628,2023-04-22 10:51:43,2023-04-22 11:19:42,1.0,5.14,1.0,236,Manhattan,Upper East Side North,236,Manhattan,Upper East Side North,1,29.6,0.0,0.5,6.72,0.0,40.32,2.5
628,629,2023-04-22 00:21:10,2023-04-22 00:33:18,1.0,2.15,1.0,232,Manhattan,Two Bridges/Seward Park,170,Manhattan,Murray Hill,1,14.2,1.0,0.5,1.0,0.0,20.2,2.5
629,630,2023-04-21 17:22:46,2023-04-21 17:32:32,1.0,1.3,1.0,143,Manhattan,Lincoln Square West,230,Manhattan,Times Sq/Theatre District,1,9.3,5.0,0.5,2.0,0.0,17.8,2.5
630,631,2023-04-21 13:21:47,2023-04-21 13:45:38,2.0,10.57,1.0,65,Brooklyn,Downtown Brooklyn/MetroTech,138,Queens,LaGuardia Airport,1,40.8,5.0,0.5,9.46,0.0,56.76,0.0
631,632,2023-04-20 21:56:08,2023-04-20 22:23:44,1.0,8.61,1.0,138,Queens,LaGuardia Airport,225,Brooklyn,Stuyvesant Heights,1,38.7,6.0,0.5,2.0,0.0,49.95,0.0
632,633,2023-04-20 13:11:00,2023-04-20 13:48:57,1.0,1.71,1.0,186,Manhattan,Penn Station/Madison Sq West,161,Manhattan,Midtown Center,1,30.3,0.0,0.5,6.86,0.0,41.16,2.5
633,634,2023-04-20 10:31:37,2023-04-20 10:46:54,1.0,0.51,1.0,164,Manhattan,Midtown South,170,Manhattan,Murray Hill,2,13.5,0.0,0.5,0.0,0.0,17.5,2.5
634,635,2023-04-19 19:17:12,2023-04-19 19:23:51,1.0,1.21,1.0,90,Manhattan,Flatiron,114,Manhattan,Greenwich Village South,1,8.6,2.5,0.5,0.76,0.0,15.86,2.5
635,636,2023-04-19 17:56:13,2023-04-19 18:13:51,1.0,2.96,1.0,239,Manhattan,Upper West Side South,42,Manhattan,Central Harlem North,1,18.4,2.5,0.5,2.49,0.0,27.39,2.5
636,637,2023-04-19 13:54:02,2023-04-19 14:02:43,2.0,1.5,1.0,75,Manhattan,East Harlem South,237,Manhattan,Upper East Side South,1,10.0,2.5,0.5,2.0,0.0,16.0,2.5
637,638,2023-04-18 21:38:19,2023-04-18 21:48:05,1.0,1.77,1.0,162,Manhattan,Midtown East,236,Manhattan,Upper East Side North,1,12.1,1.0,0.5,2.56,0.0,19.66,2.5
638,639,2023-04-18 10:56:42,2023-04-18 11:03:37,1.0,0.65,1.0,161,Manhattan,Midtown Center,161,Manhattan,Midtown Center,1,7.9,0.0,0.5,2.98,0.0,14.88,2.5
639,640,2023-04-17 21:50:24,2023-04-17 21:59:15,1.0,1.9,1.0,144,Manhattan,Little Italy/NoLiTa,90,Manhattan,Flatiron,1,11.4,3.5,0.5,3.25,0.0,19.65,2.5
640,641,2023-04-17 14:06:11,2023-04-17 14:18:23,1.0,1.64,1.0,234,Manhattan,Union Sq,211,Manhattan,SoHo,1,12.1,0.0,0.5,4.03,0.0,20.13,2.5
641,642,2023-04-17 12:50:37,2023-04-17 13:11:49,1.0,1.25,1.0,140,Manhattan,Lenox Hill East,263,Manhattan,Yorkville West,2,18.4,0.0,0.5,0.0,0.0,22.4,2.5
642,643,2023-04-17 08:17:12,2023-04-17 08:26:59,1.0,1.0,1.0,162,Manhattan,Midtown East,161,Manhattan,Midtown Center,1,9.3,2.5,0.5,4.0,0.0,17.3,2.5
643,644,2023-04-17 08:15:16,2023-04-17 08:29:26,3.0,4.66,1.0,48,Manhattan,Clinton East,152,Manhattan,Manhattanville,1,22.6,0.0,0.5,5.32,0.0,31.92,2.5
644,645,2023-04-16 19:07:56,2023-04-16 19:28:07,3.0,2.2,1.0,246,Manhattan,West Chelsea/Hudson Yards,137,Manhattan,Kips Bay,1,19.1,2.5,0.5,3.0,0.0,26.1,2.5
